recno,Seq,xpos,ypos,RAJ2000,DEJ2000,SE,isoArea,FKsap,e_FKsap,apcorr,KsR,FKsapD,e_FKsapD,apcorrD,FKsD,e_FKsD,FKsauto,R50,amaj,bmin,Rad,FKsall,e_FKsall,w_FKsall,Fu,e_Fu,w_Fu,FB,e_FB,w_FB,FV,e_FV,w_FV,FR,e_FR,w_FR,Fi,e_Fi,w_Fi,Fz,e_Fz,w_Fz,FJ1,e_FJ1,w_FJ1,FJ2,e_FJ2,w_FJ2,FJ3,e_FJ3,w_FJ3,FHs,e_FHs,w_FHs,FHl,e_FHl,w_FHl,FKs,e_FKs,w_FKs,FJ,e_FJ,w_FJ,FH,e_FH,w_FH,FK,e_FK,w_FK,FKsHI,e_FKsHI,w_FKsHI,F125W,e_F125W,w_F125W,F140W,e_F140W,w_F140W,F160W,e_F160W,w_F160W,F606W,e_F606W,w_F606W,F814W,e_F814W,w_F814W,FY,e_FY,w_FY,F3_6,e_F3_6,w_F3_6,F4_5,e_F4_5,w_F4_5,F5_8,e_F5_8,w_F5_8,F8_0,e_F8_0,w_F8_0,wminOpt,wminHST1,wminfs,wminjhk,wminHST2,wminIRAC,wminAll,Star,Nghb,Use,SNR,zspec,ra,dec
17855,17855,5233.913,4304.787,34.2103043,-5.1372867,3,1041.0,61.17568,0.07834,1.02019,3.60569,50.88373,0.07922,1.771907,90.16125,0.14037,216.2151,5.409,6.002,4.922,16.306,220.5805,0.60763,0.68,4.393661628,0.12158,1.0,6.015812328,0.02085,1.0,11.26060095,0.0258,1.0,23.84438272,0.03334,1.0,43.4214732,0.03366,1.0,62.03082,0.09452,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,119.02029,0.25826,1.0,183.4984,0.52978,1.0,237.93683,0.33574,0.95,,,0.0,,,0.0,,,0.0,,,0.0,16.22084376,0.12556,1.03,47.77642,0.12675,1.09,,,0.0,217.02806591,0.19383,0.81,144.57664,0.20637,0.93,136.07288955,4.08162,1.0,87.96788,5.47396,1.0,1.0,0.0,1.03,0.68,0.0,1.0,0.68,0,0,0,642.3203,,34.2103043,-5.1372867
17889,17889,5213.851,4291.972,34.2111435,-5.1378207,3,593.0,30.92952,0.07892,1.034642,3.131171,24.83663,0.07981,1.771907,44.00821,0.14141,93.603,4.647,4.649,4.293,13.402,96.84562,0.49146,0.67,4.619586477,0.1056,1.0,6.42997476,0.0181,1.0,9.833202485,0.0224,1.0,17.85160992,0.02896,1.0,26.19233946,0.02924,1.0,32.89317,0.08209,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,55.32036,0.22429,1.0,81.97725,0.45995,1.0,103.62107,0.29148,0.95,,,0.0,,,0.0,,,0.0,,,0.0,13.02607422,0.10856,1.04,27.72844,0.11013,1.09,,,0.0,100.069878571,0.17029,0.82,71.36609,0.18497,0.95,80.71488867,3.76223,1.0,75.63051,5.0826,1.0,1.0,0.0,1.04,0.67,0.0,1.0,0.67,0,0,0,311.2063,,34.2111435,-5.1378207
18244,18244,5210.93,4334.067,34.2112694,-5.1360669,3,192.0,4.95985,0.08013,1.075233,2.364464,4.57394,0.08103,1.771907,8.10459,0.14357,10.90684,3.445,3.496,2.818,9.416,11.72739,0.34048,0.65,1.936944912,0.07975,1.0,1.85411358,0.01367,1.0,2.166928685,0.01691,1.0,2.707368912,0.02188,1.0,4.580378964,0.02209,1.0,6.89218,0.062,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,9.21625,0.16941,1.0,10.6811,0.3475,1.0,12.67368,0.22016,0.95,,,0.0,,,0.0,,,0.0,,,0.0,2.459601684,0.08195,1.04,5.12836,0.08357,1.08,,,0.0,14.45138631,0.16478,0.78,11.08386,0.17415,0.92,3.2125081833,3.41428,1.0,13.18524,4.66635,1.0,1.0,0.0,1.04,0.65,0.0,1.0,0.65,0,0,0,56.45015,,34.2112694,-5.1360669
16453,16453,4737.563,3989.751,34.2310677,-5.1504202,3,1214.0,59.67972,0.05328,1.019442,3.470202,53.62334,0.05388,1.771907,95.01557,0.09547,203.151,5.019,6.92,4.374,16.505,207.1007,0.41757,1.48,1.499701155,0.11655,1.0,2.997874548,0.02009,1.0,6.17868673,0.02459,1.0,15.95212144,0.03211,1.0,26.30757171,0.03235,1.0,40.20698,0.09098,1.0,66.13263968,0.23139,1.06,73.71119007,0.20748,1.06,85.53486,0.2551,1.06,132.391,0.41069,1.06,157.23801,0.426,1.06,215.6916255,0.72975,1.09,83.17799,0.2504,1.0,149.45376,0.5097,1.0,216.94107,0.29495,1.14,199.32255,0.38575,1.16,79.334,0.16335,1.03,,,0.0,123.962,0.153,1.02,10.399248534,0.10071,1.5,30.21241,0.10314,1.56,55.88786668,0.11965,0.94,221.29040803,0.16806,0.91,163.37169,0.1978,0.94,179.15745837,3.35868,1.0,168.09342,5.53727,1.0,1.0,0.0,1.5,1.48,0.94,1.0,1.47,0,0,1,995.2467,,34.2310677,-5.1504202
16524,16524,4761.661,3968.402,34.2300606,-5.1513095,3,280.0,10.10168,0.05346,1.066176,2.317447,10.71251,0.05406,1.771907,18.98157,0.0958,21.95707,3.064,3.721,2.999,10.022,23.4101,0.24263,1.46,0.8103570642,0.07784,1.0,1.2850209,0.01342,1.0,2.1139204,0.01642,1.0,4.810615808,0.02144,1.0,7.155981567,0.0216,1.0,9.00299,0.06076,1.0,13.1469148,0.15466,1.06,13.49315793,0.1399,1.04,14.04276,0.17052,1.06,18.482,0.2744,1.06,20.19132,0.28449,1.06,24.819963,0.49188,1.07,13.97144,0.16712,1.0,19.24233,0.34031,1.0,23.82525,0.19608,1.15,22.27421,0.25669,1.17,13.6949,0.10963,1.02,,,0.0,17.1158,0.10179,1.03,3.226213998,0.0668,1.52,7.49841,0.06865,1.57,11.14336028,0.0778,0.99,23.510391968,0.13721,0.91,17.61942,0.16528,0.94,27.834688938,2.7095,1.0,21.13598,4.58384,1.0,1.0,0.0,1.52,1.46,0.99,1.0,1.46,0,0,1,198.1462,,34.2300606,-5.1513095
16768,16768,4671.491,4035.284,34.2338333,-5.1485233,3,364.0,14.30984,0.05346,1.057788,2.313293,14.99086,0.05406,1.771907,26.56242,0.0958,31.29443,3.126,4.061,3.129,10.694,33.10286,0.26009,1.46,0.6851850459,0.07768,1.0,0.9365543568,0.01339,1.0,1.0586644575,0.01638,1.0,1.396246704,0.02141,1.0,2.316305523,0.02158,1.0,3.98765,0.06062,1.0,9.264348328,0.1518,1.09,11.66691897,0.13692,1.08,14.59375,0.1681,1.08,20.8858,0.27093,1.08,26.04857,0.28144,1.08,32.5828749,0.47156,1.16,14.61706,0.16719,1.0,23.76563,0.33994,1.0,34.76103,0.19418,1.17,31.47971,0.25782,1.15,13.4947,0.10949,1.02,,,0.0,20.3975,0.10178,1.02,1.20456543,0.06718,1.5,2.81099,0.06856,1.57,7.782825816,0.07831,0.98,61.320989584,0.14897,0.93,69.18798,0.16188,0.93,49.380523431,2.89895,1.0,39.36762,4.46715,1.0,1.0,0.0,1.5,1.46,0.98,1.0,1.46,0,0,1,277.2817,,34.2338333,-5.1485233
16881,16881,4572.282,4027.028,34.2379837,-5.1488686,3,235.0,8.79732,0.05275,1.076407,2.252531,9.64019,0.05334,1.771907,17.08153,0.09451,18.40962,2.878,3.449,2.812,9.343,19.81624,0.22304,1.49,,,0.0,1.457652024,0.01305,1.0,1.45247616,0.01594,1.0,2.276787824,0.02084,1.0,3.052114926,0.02101,1.0,4.78019,0.05897,1.0,7.484420168,0.14408,1.14,8.517704202,0.12938,1.14,10.12109,0.16109,1.11,17.033,0.2609,1.1,15.27304,0.27163,1.1,19.94455995,0.44364,1.24,10.24931,0.16313,1.0,16.16994,0.33112,1.0,21.27658,0.19086,1.15,18.94425,0.248,1.17,9.27151,0.10638,1.03,,,0.0,14.7378,0.09911,1.02,1.82652063,0.06166,1.69,3.49113,0.06219,1.81,6.540620444,0.07603,0.99,33.182533065,0.15546,0.96,39.05307,0.18014,0.93,23.658033087,3.00846,1.0,22.54338,4.42974,1.0,1.0,0.0,1.69,1.49,0.99,1.0,1.5,0,0,0,180.738,,34.2379837,-5.1488686
17216,17216,4537.413,4110.757,34.2394447,-5.14538,3,347.0,2.27446,0.05499,1.020283,5.886159,1.80492,0.05561,1.771907,3.19815,0.09853,13.12167,8.078,6.424,4.585,16.281,13.3878,0.42737,1.37,1.822260753,0.1976,1.0,3.018475188,0.03408,1.0,4.7605949,0.04166,1.0,6.706294752,0.05449,1.0,7.275077775,0.05496,1.0,7.98773,0.15409,1.0,9.790648614,0.37679,1.14,11.44130904,0.33569,1.16,11.93366,0.42064,1.11,15.3319,0.68224,1.1,12.73267,0.7174,1.08,12.36584625,1.13866,1.29,13.90706,0.42674,1.0,17.25088,0.86547,1.0,15.78673,0.49465,1.17,13.85398,0.69534,1.02,10.3871,0.2795,1.02,,,0.0,17.1188,0.26368,0.98,,,0.0,,,0.0,8.022073108,0.2057,0.93,6.2256857988,0.35706,0.96,6.88712,0.34354,0.95,-9.9841056024,5.4318,1.0,-8.24726,8.25348,1.0,1.0,0.0,0.0,1.37,0.93,1.0,1.38,0,1,0,32.45755,,34.2394447,-5.14538
17222,17222,4508.646,4133.988,34.2406464,-5.144412,3,442.0,6.19475,0.05539,1.015042,3.137789,6.47051,0.05602,1.771907,11.46514,0.09926,19.14977,4.44,9.919,3.553,17.81,19.43782,0.47488,1.36,4.588198425,0.10534,1.0,4.431029724,0.01817,1.0,5.06605768,0.0222,1.0,5.955702288,0.02905,1.0,9.141565629,0.02931,1.0,12.40063,0.08212,1.0,14.45643928,0.20265,1.12,14.1886773,0.17973,1.15,16.31475,0.22415,1.11,17.0618,0.36877,1.07,16.42813,0.38445,1.07,19.09099485,0.61695,1.25,15.92498,0.22764,1.0,19.13948,0.4614,1.0,21.68112,0.2672,1.14,18.28089,0.38024,0.97,14.9286,0.14839,1.03,,,0.0,15.8457,0.1384,1.01,5.091386202,0.08494,1.73,9.30325,0.0864,1.82,13.59226912,0.11226,0.89,26.108790098,0.23494,0.97,18.7978,0.22229,0.96,10.2022240458,3.71677,1.0,-310.6411,-310.6411,,1.0,0.0,1.73,1.36,0.89,0.0,1.36,0,1,0,115.5117,,34.2406464,-5.144412
16497,16497,4562.373,4132.938,34.2383995,-5.1444554,2,2852.0,2800.481,0.05947,1.040041,2.071311,3268.294,0.06065,1.771907,5791.114,0.10747,5577.347,2.567,4.245,4.165,12.614,5800.669,0.33252,1.28,,,0.0,304.9241796,0.01199,1.0,,,0.0,373.469104,0.01918,1.0,,,0.0,1054.55005,0.05424,1.0,6654.393288,0.13389,1.12,5715.869166,0.12091,1.11,6122.33417,0.14876,1.1,8212.49,0.24474,1.06,7758.76957,0.25484,1.06,6103.87317,0.40575,1.26,8721.70953,0.15011,1.0,9399.74869,0.30456,1.0,6407.53948,0.17709,1.13,5739.95605,0.4446,0.31,8044.8,0.09733,1.04,,,0.0,8949.2,0.09,1.04,,,0.0,,,0.0,6982.04112,0.40322,0.03,2543.6078788,0.17919,0.97,1710.53532,0.16923,0.96,1182.5169687,2.79844,1.0,641.64105,4.37415,1.0,1.0,0.0,0.0,1.28,0.03,1.0,1.18,1,0,0,53885.06,,34.2383995,-5.1444554
17408,17408,4562.426,4153.432,34.2383995,-5.1436014,3,358.0,19.71474,0.05732,1.044228,2.770426,18.70024,0.05797,1.771907,33.13509,0.10271,52.30489,4.057,4.486,3.616,12.083,54.61822,0.31841,1.27,,,0.0,5.70447396,0.01604,1.0,,,0.0,,,0.0,,,0.0,28.39992,0.07256,1.0,27.29085392,0.17916,1.12,31.80042306,0.1611,1.12,37.27895,0.19809,1.11,50.8732,0.32592,1.07,52.3903,0.33778,1.08,56.01124815,0.5452,1.25,42.04813,0.20079,1.0,58.15108,0.40738,1.0,61.0221,0.23584,1.14,52.05463,0.35329,0.88,36.4985,0.1321,1.01,,,0.0,47.9505,0.1227,1.0,9.737570148,0.07455,1.75,17.17763,0.07608,1.83,24.99994088,0.1039,0.81,83.524965581,0.24689,0.96,85.85149,0.21965,0.95,68.210667618,3.7498,1.0,56.47469,5.91606,1.0,1.0,0.0,1.75,1.27,0.81,1.0,1.27,0,1,0,322.6022,,34.2383995,-5.1436014
17186,17186,4811.927,4096.699,34.2279587,-5.1459627,0,239.0,7.5968,0.0556,1.071558,2.383945,7.63986,0.05622,1.771907,13.53712,0.09962,16.90095,3.241,3.393,3.048,9.648,18.11036,0.24236,1.35,4.61898483,0.08016,1.0,5.957458776,0.01379,1.0,6.727179835,0.01691,1.0,6.514813808,0.02208,1.0,6.629796789,0.02224,1.0,7.06736,0.06255,1.0,7.742553154,0.16451,1.0,10.063558386,0.14747,1.0,11.00566,0.17899,1.02,15.9366,0.28417,1.05,11.26838,0.29581,1.04,20.26850205,0.52309,1.01,11.81835,0.17181,1.0,14.50173,0.35017,1.0,19.14681,0.20434,1.12,17.33837,0.2884,0.99,10.2562,0.11161,1.04,,,0.0,13.309,0.10601,1.0,6.474984378,0.08514,0.99,6.92913,0.0867,1.04,7.229988136,0.08333,0.92,24.812960309,0.14507,0.91,31.25781,0.15524,0.94,44.29966032,2.77097,1.0,33.17552,4.71965,1.0,1.0,0.0,0.99,1.35,0.92,1.0,1.35,0,0,1,135.8847,,34.2279587,-5.1459627
17379,17379,4709.482,4128.262,34.2322464,-5.1446486,0,193.0,5.96915,0.05581,1.082381,2.185994,6.48022,0.05643,1.771907,11.48234,0.09999,12.05538,2.826,3.109,2.895,9.0,13.04851,0.2262,1.34,0.06212440509,0.07346,1.0,0.05790425652,0.01265,1.0,0.1065670612,0.01549,1.0,0.1605460624,0.02025,1.0,0.4702034799,0.02041,1.0,0.95514,0.05732,1.0,2.954263252,0.14661,1.05,3.777924024,0.1311,1.06,4.87661,0.16048,1.06,7.67497,0.25767,1.07,9.80337,0.26867,1.06,13.714896,0.45702,1.11,4.96287,0.15792,1.0,9.39901,0.3213,1.0,13.90188,0.18426,1.16,12.33703,0.26641,0.97,4.63226,0.10335,1.02,,,0.0,7.63827,0.09546,1.03,0.2393382366,0.07853,0.98,0.60604,0.08035,1.02,2.137573936,0.07746,0.9,23.716448153,0.15188,0.95,26.61085,0.15783,0.93,22.602034581,2.76072,1.0,15.2695,4.47943,1.0,1.0,0.0,0.98,1.34,0.9,1.0,1.34,0,0,1,114.8313,,34.2322464,-5.1446486
17442,17442,4731.868,4148.231,34.231308,-5.143816,0,223.0,6.9268,0.05666,1.073806,2.349232,7.18558,0.05729,1.771907,12.73218,0.10152,15.15418,3.146,3.565,2.815,9.504,16.27265,0.2431,1.3,0.11143705734,0.07897,1.0,0.051871068,0.01359,1.0,0.1266802915,0.01665,1.0,0.2876282496,0.02177,1.0,0.6638495598,0.02193,1.0,1.74872,0.06162,1.0,3.265833352,0.15776,1.05,4.322109141,0.14173,1.05,5.89951,0.17508,1.03,9.7831,0.2784,1.06,10.62765,0.28877,1.06,17.01887145,0.49847,1.08,5.51255,0.16964,1.0,10.48684,0.3453,1.0,17.31105,0.19886,1.15,15.69403,0.29603,0.91,5.3179,0.1105,1.03,,,0.0,8.9922,0.10356,1.01,0.1748734206,0.08354,1.0,0.83115,0.08634,1.02,2.97836174,0.08624,0.84,27.893788847,0.15087,0.94,27.40311,0.16611,0.93,21.77152794,2.80323,1.0,19.94867,4.64373,1.0,1.0,0.0,1.0,1.3,0.84,1.0,1.3,0,0,1,125.4157,,34.231308,-5.143816
17427,17427,4797.189,4150.912,34.2285767,-5.1437039,0,240.0,4.64394,0.05688,1.058215,2.717186,4.41287,0.05752,1.771907,7.8192,0.10191,11.92426,3.792,3.783,3.335,10.656,12.61844,0.27563,1.29,1.67129856,0.09138,1.0,1.978960176,0.01571,1.0,2.13729918,0.01928,1.0,2.509355856,0.02518,1.0,3.139171665,0.02537,1.0,3.84179,0.0713,1.0,6.639460658,0.1857,1.02,7.61949531,0.16663,1.02,9.014,0.20291,1.03,10.6005,0.32549,1.04,14.59715,0.33403,1.06,12.18292425,0.58841,1.04,8.32406,0.19593,1.0,11.89022,0.39927,1.0,13.82365,0.23295,1.12,12.19539,0.35101,0.87,8.27392,0.12659,1.05,,,0.0,9.87549,0.11876,1.03,2.521786698,0.10354,0.87,3.63041,0.10028,1.01,5.73283496,0.09973,0.84,20.10386675,0.15234,0.9,23.43909,0.16693,0.92,17.310271902,2.96751,1.0,14.14981,4.89213,1.0,1.0,0.0,0.87,1.29,0.84,1.0,1.29,0,0,1,76.72455,,34.2285767,-5.1437039
17537,17537,4770.9,4181.5,34.2296753,-5.1424294,0,303.0,9.07363,0.05849,1.05827,2.467096,9.20859,0.05914,1.771907,16.31676,0.1048,21.15293,3.392,3.968,3.176,10.65,22.38552,0.28326,1.22,0.03555874581,0.08297,1.0,0.2111856696,0.01427,1.0,0.241406205,0.0175,1.0,0.436963096,0.02287,1.0,0.7942679493,0.02304,1.0,1.71589,0.06473,1.0,4.10714496,0.16607,1.05,5.278430304,0.14986,1.04,6.18637,0.18321,1.04,12.2284,0.29268,1.06,13.34392,0.3019,1.07,22.0221072,0.52948,1.06,6.24596,0.17803,1.0,14.00782,0.36263,1.0,24.22441,0.20971,1.14,21.70475,0.33873,0.77,6.13237,0.11662,1.02,,,0.0,11.2836,0.10816,1.02,0.4800201906,0.08816,0.99,,,0.0,3.269104368,0.09478,0.77,50.371684903,0.15411,0.92,59.35109,0.16891,0.91,48.372871008,2.90105,1.0,48.64469,4.71205,1.0,1.0,0.0,0.0,1.22,0.77,1.0,1.22,0,0,1,155.7009,,34.2296753,-5.1424294
17356,17356,4429.595,4124.197,34.2439537,-5.1448212,0,157.0,4.77176,0.05346,1.093623,2.228751,5.2429,0.05406,1.771907,9.28993,0.0958,9.72462,2.819,2.954,2.683,8.446,10.63507,0.20298,1.46,0.05417063175,0.0748,1.0,0.06407851464,0.01291,1.0,0.07042130895,0.01577,1.0,0.1344145088,0.02062,1.0,0.3368841798,0.02082,1.0,0.65117,0.05828,1.0,1.698113882,0.14382,1.12,2.521696716,0.12688,1.16,3.35508,0.15908,1.11,5.48092,0.26167,1.07,8.81657,0.27326,1.07,10.382089065,0.43463,1.27,2.87411,0.16192,1.0,6.78881,0.32774,1.0,11.22821,0.19243,1.11,10.16276,0.26807,0.98,2.88427,0.10666,1.01,3.53226,0.19316,0.97,5.18199,0.09838,1.01,0.2619471486,0.07099,1.25,0.56743,0.07152,1.34,1.494604772,0.07891,0.91,25.292822164,0.15633,0.95,33.62737,0.15148,0.95,34.120026897,2.8267,1.0,23.48418,4.40299,1.0,1.0,0.91,1.25,1.46,0.91,1.0,1.46,0,0,1,96.9764,,34.2439537,-5.1448212
17530,17530,4438.822,4165.43,34.2435684,-5.1431026,3,197.0,4.21639,0.05581,1.070937,2.482446,4.4121,0.05643,1.771907,7.81782,0.09999,9.77365,3.292,3.425,3.045,9.688,10.46697,0.24434,1.34,2.483253189,0.08334,1.0,2.56298832,0.01437,1.0,3.693131345,0.01756,1.0,5.5566948,0.02297,1.0,6.698406561,0.0232,1.0,7.19712,0.06493,1.0,8.443746056,0.16034,1.12,8.68418523,0.14276,1.14,8.6727,0.17724,1.11,9.76938,0.29172,1.07,10.40181,0.30312,1.08,11.0091393,0.48084,1.29,8.81644,0.18036,1.0,10.79062,0.36507,1.0,11.06226,0.21435,1.11,10.00581,0.31955,0.86,8.87525,0.1176,1.03,8.84937,0.22251,0.91,9.79314,0.11058,0.99,4.421565666,0.0843,1.1,6.80571,0.08753,1.11,8.758220124,0.0911,0.85,8.1957337129,0.17002,0.97,6.66205,0.15802,0.99,5.0022192534,2.87156,1.0,7.32768,4.51852,1.0,1.0,0.85,1.1,1.34,0.85,1.0,1.34,0,0,1,78.18356,,34.2435684,-5.1431026
17731,17731,4382.231,4245.637,34.2459373,-5.139761,2,234.0,9.53313,0.05897,1.075492,2.149868,10.17645,0.05963,1.771907,18.03172,0.10567,19.05637,2.823,3.457,2.84,9.4,20.49497,0.25013,1.2,-0.03585585702,0.07219,1.0,0.1371218904,0.01245,1.0,0.1854691615,0.01521,1.0,0.3423478864,0.0199,1.0,0.8096551323,0.02012,1.0,1.76275,0.05622,1.0,4.346697414,0.13913,1.12,6.677078373,0.12383,1.14,8.32753,0.15569,1.08,12.5845,0.25418,1.06,14.74089,0.26548,1.06,21.9861609,0.41907,1.28,7.76332,0.15642,1.0,13.56074,0.31619,1.0,20.8429,0.18573,1.11,18.76191,0.34131,0.57,7.65598,0.104,0.99,9.45074,0.1844,0.99,12.0761,0.09618,0.98,0.2172840414,0.07777,0.97,1.16675,0.07832,1.04,3.502581136,0.09279,0.62,34.337321217,0.15417,1.11,37.66479,0.16901,1.0,27.483185925,2.56221,1.0,11.74336,4.10048,1.0,1.0,0.57,0.97,1.2,0.57,1.0,1.2,0,0,1,170.6496,,34.2459373,-5.139761
17909,17909,4478.351,4266.716,34.2419167,-5.1388817,2,284.0,6.63061,0.06132,1.05482,2.602595,6.25118,0.062,1.771907,11.07652,0.10987,16.35994,3.709,4.076,3.274,10.959,17.25679,0.30626,1.11,0.05806008759,0.08743,1.0,0.05172899076,0.01507,1.0,0.1374550455,0.01842,1.0,0.277262792,0.02412,1.0,0.583055571,0.02435,1.0,1.35418,0.06814,1.0,3.512144242,0.17006,1.1,5.155387146,0.15024,1.14,6.43281,0.18865,1.08,9.83205,0.30805,1.06,11.56755,0.32109,1.06,16.8286113,0.5139,1.25,6.09051,0.18906,1.0,10.65728,0.38283,1.0,17.64465,0.22475,1.11,16.35358,0.43757,0.51,6.37553,0.12377,1.02,,,0.0,10.0499,0.11628,0.98,0.3977697672,0.09181,1.02,1.07052,0.09262,1.09,3.266800064,0.12045,0.54,30.991432568,0.1945,1.05,33.61066,0.17244,0.97,26.366768814,3.19095,1.0,21.22195,4.41838,1.0,1.0,0.0,1.02,1.11,0.51,1.0,1.11,0,0,1,100.8189,,34.2419167,-5.1388817
18342,18342,4185.618,4358.927,34.2541656,-5.1350422,2,169.0,4.01502,0.06848,1.079095,2.514955,3.79447,0.06924,1.771907,6.72345,0.1227,9.35748,3.513,3.57,2.626,9.185,10.0976,0.28512,0.88,0.4830124524,0.08446,1.0,0.5085424728,0.01457,1.0,0.669716567,0.0178,1.0,0.9409843776,0.02326,1.0,1.479307494,0.02359,1.0,2.84698,0.06568,1.0,4.003877298,0.16371,1.12,4.43035467,0.14383,1.16,5.32781,0.18016,1.11,7.0972,0.29266,1.1,6.80921,0.30876,1.08,11.0095647,0.49433,1.27,4.60312,0.18358,1.0,6.44563,0.36982,1.0,10.79179,0.22154,1.07,10.63071,0.69496,0.19,4.60519,0.12239,0.98,5.7189,0.21251,1.0,6.93383,0.11395,0.96,0.8932211706,0.09005,0.99,1.89032,0.09156,1.04,3.534099328,0.17514,0.24,15.098401691,0.1244,1.04,14.33635,0.15857,0.94,10.4590663914,2.58862,1.0,-248.9806,-248.9806,,1.0,0.19,0.99,0.88,0.19,0.0,0.89,0,0,1,54.79799,,34.2541656,-5.1350422
17836,17836,4537.866,4246.199,34.2394257,-5.1397362,2,244.0,10.43909,0.06024,1.078295,2.172371,11.07005,0.06092,1.771907,19.6151,0.10794,21.03095,2.858,3.233,2.928,9.23,22.67757,0.25067,1.15,-0.01249185585,0.07299,1.0,-0.02008069776,0.01257,1.0,0.0504426028,0.01538,1.0,,,0.0,0.1267231119,0.02031,1.0,0.48771,0.0569,1.0,1.470755548,0.14198,1.1,1.977111108,0.12549,1.14,3.70654,0.15681,1.09,12.8,0.25715,1.06,15.12009,0.26774,1.06,22.8412149,0.43229,1.23,3.00488,0.1576,1.0,13.81173,0.31954,1.0,23.71356,0.18342,1.16,21.48884,0.34854,0.56,3.76537,0.10315,1.02,,,0.0,11.8185,0.09604,1.0,-0.06361918806,0.0692,1.25,0.34974,0.06998,1.33,1.334231072,0.09601,0.59,42.316505114,0.19296,1.0,51.97631,0.15727,0.96,67.975936578,3.04397,1.0,46.2519,4.29138,1.0,1.0,0.0,1.25,1.15,0.56,1.0,1.15,0,0,0,181.7258,,34.2394257,-5.1397362
17771,17771,4552.776,4293.129,34.2388039,-5.1377802,3,885.0,12.73359,0.06304,0.9992571,4.00249,11.92865,0.06375,1.771907,21.13646,0.11296,51.00396,6.332,16.526,5.127,27.614,50.96607,0.89307,1.06,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,40.3165509,0.26076,1.11,42.20476848,0.23262,1.13,42.49203,0.28784,1.1,48.5424,0.47208,1.07,47.8931,0.49113,1.07,52.58656545,0.79175,1.25,47.53314,0.29037,1.0,48.74544,0.58883,1.0,52.85795,0.34244,1.13,50.4429,0.75128,0.41,41.957,0.19284,0.99,,,0.0,46.2865,0.17767,0.99,22.06795806,0.18562,0.59,38.00881,0.19524,0.58,42.65950184,0.21028,0.42,45.63424367,0.31614,1.02,38.9896,0.25964,0.96,25.580095059,5.19061,1.0,36.2062,6.48088,1.0,1.0,0.0,0.58,1.06,0.41,1.0,1.05,0,0,0,187.1131,,34.2388039,-5.1377802
18066,18066,4492.324,4324.058,34.241333,-5.1364923,19,346.0,0.72117,0.07134,1.001101,18.06144,0.54645,0.07214,1.771907,0.96826,0.12783,13.01105,28.299,23.062,3.128,25.48,13.02538,0.92428,0.82,-0.1419861318,0.60701,1.0,2.45685024,0.10455,1.0,3.59597264,0.12785,1.0,4.314309872,0.16747,1.0,4.406461626,0.16907,1.0,3.30169,0.47307,1.0,1.279059848,1.1819,1.1,4.693723713,1.0492,1.13,3.42561,1.29277,1.11,8.80562,2.15089,1.05,1.72097,2.23979,1.05,1.941706395,3.54697,1.27,8.96648,1.31209,1.0,13.15178,2.65721,1.0,17.91206,1.55304,1.12,9.61907,3.89743,0.31,28.6645,0.87138,0.99,,,0.0,31.6623,0.8024,0.99,,,0.0,,,0.0,5.122565432,1.08953,0.32,41.972350209,1.2507,1.1,21.78349,1.26725,0.98,112.98200742,23.53413,1.0,125.29592,29.57531,1.0,1.0,0.0,0.0,0.82,0.31,1.0,0.82,0,0,0,7.574899,,34.241333,-5.1364923
18232,18232,4608.237,4342.374,34.2364845,-5.1357279,3,204.0,2.41639,0.07134,1.037772,4.212218,1.81922,0.07214,1.771907,3.22348,0.12783,9.80789,6.108,6.038,3.077,12.931,10.17836,0.42439,0.83,0.7026788925,0.14166,1.0,2.25330696,0.02438,1.0,3.823253275,0.02984,1.0,5.603630768,0.03909,1.0,5.983338963,0.03942,1.0,6.13895,0.11046,1.0,3.909259194,0.27629,1.1,3.993090381,0.24879,1.1,3.05397,0.30344,1.1,3.61061,0.49756,1.07,3.69938,0.51424,1.08,0.269352645,0.85308,1.2,9.39874,0.30532,1.0,12.61645,0.61985,1.0,12.99683,0.36197,1.12,6.36579,1.01099,0.25,15.4825,0.20269,0.99,,,0.0,14.1645,0.18673,0.99,,,0.0,,,0.0,5.707282572,0.28215,0.26,59.856602404,0.3534,1.04,42.87204,0.36805,0.97,27.108691365,6.08291,1.0,35.83819,7.51801,1.0,1.0,0.0,0.0,0.83,0.25,1.0,0.82,0,0,0,25.21795,,34.2364845,-5.1357279
